,playerID_x,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,playerID_y,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
3480,burkebi01,1887,1,DTN,NL,2,8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,,0.0,,,,johnto01,1997,BBWAA,473.0,353.0,97.0,N,Player,
3481,burnsoy01,1887,1,BL2,AA,140,551.0,122.0,188.0,33.0,19.0,9.0,99.0,58.0,,63.0,,,5.0,,,,minosmi01,1997,BBWAA,473.0,353.0,84.0,N,Player,
3482,burnsto01,1887,1,CHN,NL,115,424.0,57.0,112.0,20.0,10.0,3.0,60.0,32.0,,34.0,32.0,,1.0,,,,parkeda01,1997,BBWAA,473.0,353.0,83.0,N,Player,
3483,bushodo01,1887,1,SL4,AA,53,201.0,35.0,51.0,4.0,0.0,0.0,26.0,14.0,,11.0,,,2.0,,,,allendi01,1997,BBWAA,473.0,353.0,79.0,N,Player,
3484,cahiljo01,1887,1,IN3,NL,68,263.0,22.0,54.0,4.0,3.0,0.0,26.0,34.0,,9.0,5.0,,1.0,,,,conceda01,1997,BBWAA,473.0,353.0,60.0,N,Player,
3485,careyro01,1887,1,NY1,NL,1,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,1.0,,0.0,,,,tiantlu01,1997,BBWAA,473.0,353.0,53.0,N,Player,
3486,carpehi01,1887,1,CN2,AA,127,498.0,70.0,124.0,12.0,6.0,1.0,50.0,44.0,,19.0,,,4.0,,,,hernake01,1997,BBWAA,473.0,353.0,45.0,N,Player,
3487,carrocl01,1887,1,WS8,NL,103,420.0,79.0,104.0,17.0,4.0,4.0,37.0,40.0,,17.0,30.0,,9.0,,,,lolicmi01,1997,BBWAA,473.0,353.0,34.0,N,Player,
3488,carrofr01,1887,1,PIT,NL,102,421.0,71.0,138.0,24.0,15.0,6.0,54.0,23.0,,36.0,21.0,,2.0,,,,guidrro01,1997,BBWAA,473.0,353.0,31.0,N,Player,
3489,carrosc01,1887,1,CL3,AA,57,216.0,30.0,43.0,5.0,1.0,0.0,19.0,19.0,,15.0,,,4.0,,,,boonebo01,1997,BBWAA,473.0,353.0,28.0,N,Player,
3490,carutbo01,1887,1,SL4,AA,98,364.0,102.0,130.0,23.0,11.0,8.0,73.0,49.0,,66.0,,,6.0,,,,evansdw01,1997,BBWAA,473.0,353.0,28.0,N,Player,
3491,caseybi01,1887,1,PH4,AA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,griffke01,1997,BBWAA,473.0,353.0,22.0,N,Player,
3492,caseyda01,1887,1,PHI,NL,45,164.0,22.0,27.0,3.0,0.0,1.0,17.0,1.0,,6.0,20.0,,0.0,,,,lynnfr01,1997,BBWAA,473.0,353.0,22.0,N,Player,
3493,chambel01,1887,1,LS2,AA,37,131.0,14.0,26.0,1.0,1.0,1.0,16.0,2.0,,12.0,,,0.0,,,,nettlgr01,1997,BBWAA,473.0,353.0,22.0,N,Player,
3494,chapmfr01,1887,1,PH4,AA,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,bondsbo01,1997,BBWAA,473.0,353.0,20.0,N,Player,
3495,clarkbo01,1887,1,BR3,AA,48,177.0,24.0,47.0,3.0,1.0,0.0,18.0,15.0,,7.0,,,1.0,,,,staubru01,1997,BBWAA,473.0,353.0,18.0,N,Player,
3496,clarkjo01,1887,1,CHN,NL,63,215.0,40.0,52.0,5.0,5.0,6.0,25.0,6.0,,11.0,25.0,,0.0,,,,reuscri01,1997,BBWAA,473.0,353.0,2.0,N,Player,
3497,clemeja01,1887,1,PHI,NL,66,246.0,48.0,69.0,13.0,7.0,1.0,47.0,7.0,,9.0,24.0,,4.0,,,,scottmi03,1997,BBWAA,473.0,353.0,2.0,N,Player,
3498,colemjo01,1887,1,PIT,NL,115,475.0,75.0,139.0,21.0,11.0,2.0,54.0,25.0,,31.0,40.0,,1.0,,,,templga01,1997,BBWAA,473.0,353.0,2.0,N,Player,
3499,collibi01,1887,1,NY4,AA,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,kennete02,1997,BBWAA,473.0,353.0,1.0,N,Player,
3500,collihu01,1887,1,LS2,AA,130,559.0,122.0,162.0,22.0,8.0,1.0,66.0,71.0,,39.0,,,2.0,,,,puhlte01,1997,BBWAA,473.0,353.0,1.0,N,Player,
3501,comisch01,1887,1,SL4,AA,125,538.0,139.0,180.0,22.0,5.0,4.0,103.0,117.0,,27.0,,,7.0,,,,foxne01,1997,Veterans,,,,Y,Player,
3502,connoro01,1887,1,NY1,NL,127,471.0,113.0,134.0,26.0,22.0,17.0,104.0,43.0,,75.0,50.0,,8.0,,,,lasorto01,1997,Veterans,,,,Y,Manager,
3503,conwadi01,1887,1,BSN,NL,42,145.0,20.0,36.0,4.0,1.0,0.0,10.0,5.0,,16.0,16.0,,1.0,,,,wellswi99,1997,Veterans,,,,Y,Player,
3504,conwape01,1887,1,DTN,NL,24,95.0,16.0,22.0,5.0,1.0,1.0,7.0,0.0,,2.0,9.0,,0.0,,,,suttodo01,1998,BBWAA,473.0,355.0,386.0,Y,Player,
3505,cookpa01,1887,1,LS2,AA,61,223.0,34.0,55.0,4.0,2.0,0.0,17.0,15.0,,11.0,,,4.0,,,,perezto01,1998,BBWAA,473.0,355.0,321.0,N,Player,
3506,corcola01,1887,1,IN3,NL,3,10.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,,2.0,1.0,,0.0,,,,santoro01,1998,BBWAA,473.0,355.0,204.0,N,Player,
3507,corkhpo01,1887,1,CN2,AA,128,541.0,79.0,168.0,19.0,11.0,5.0,97.0,30.0,,14.0,,,4.0,,,,riceji01,1998,BBWAA,473.0,355.0,203.0,N,Player,
3508,cranesa01,1887,1,WS8,NL,7,30.0,6.0,9.0,1.0,1.0,0.0,1.0,5.0,,1.0,6.0,,0.0,,,,cartega01,1998,BBWAA,473.0,355.0,200.0,N,Player,
3509,crossam01,1887,1,LS2,AA,8,28.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,0.0,,,,garvest01,1998,BBWAA,473.0,355.0,195.0,N,Player,
3510,crosscl01,1887,1,NY4,AA,16,55.0,9.0,11.0,2.0,1.0,0.0,5.0,0.0,,2.0,,,3.0,,,,suttebr01,1998,BBWAA,473.0,355.0,147.0,N,Player,
3511,crossla01,1887,1,LS2,AA,54,203.0,32.0,54.0,8.0,3.0,0.0,26.0,15.0,,15.0,,,1.0,,,,johnto01,1998,BBWAA,473.0,355.0,129.0,N,Player,
3512,crowebi01,1887,1,CL3,AA,45,156.0,15.0,22.0,1.0,0.0,0.0,6.0,5.0,,10.0,,,1.0,,,,kaatji01,1998,BBWAA,473.0,355.0,129.0,N,Player,
3513,cunnibe01,1887,1,BR3,AA,3,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,0.0,,,,parkeda01,1998,BBWAA,473.0,355.0,116.0,N,Player,
3514,cushmed01,1887,1,NY4,AA,26,93.0,14.0,23.0,4.0,2.0,0.0,9.0,2.0,,10.0,,,2.0,,,,blylebe01,1998,BBWAA,473.0,355.0,83.0,N,Player,
3515,cusicto01,1887,1,PHI,NL,7,24.0,3.0,7.0,1.0,0.0,0.0,5.0,0.0,,3.0,1.0,,1.0,,,,conceda01,1998,BBWAA,473.0,355.0,80.0,N,Player,
3516,dailyco01,1887,1,BSN,NL,36,120.0,12.0,19.0,5.0,0.0,0.0,13.0,7.0,,9.0,8.0,,2.0,,,,minosmi01,1998,BBWAA,473.0,355.0,76.0,N,Player,
3517,dailyed01,1887,1,PHI,NL,26,106.0,18.0,30.0,11.0,1.0,1.0,17.0,8.0,,3.0,9.0,,0.0,,,,tiantlu01,1998,BBWAA,473.0,355.0,62.0,N,Player,
3518,dailyed01,1887,2,WS8,NL,78,311.0,39.0,78.0,6.0,10.0,2.0,36.0,26.0,,14.0,27.0,,1.0,,,,hernake01,1998,BBWAA,473.0,355.0,51.0,N,Player,
3519,dailyhu01,1887,1,CL3,AA,16,58.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,,3.0,,,0.0,,,,evansdw01,1998,BBWAA,473.0,355.0,49.0,N,Player,
3520,dalryab01,1887,1,PIT,NL,92,358.0,45.0,76.0,18.0,5.0,2.0,31.0,29.0,,45.0,43.0,,6.0,,,,lolicmi01,1998,BBWAA,473.0,355.0,39.0,N,Player,
3521,dalyto01,1887,1,CHN,NL,74,256.0,45.0,53.0,10.0,4.0,2.0,17.0,29.0,,22.0,25.0,,0.0,,,,guidrro01,1998,BBWAA,473.0,355.0,37.0,N,Player,
3522,daniela01,1887,1,BL2,AA,48,165.0,23.0,41.0,5.0,1.0,0.0,32.0,7.0,,8.0,,,1.0,,,,boonebo01,1998,BBWAA,473.0,355.0,26.0,N,Player,
3523,darlide01,1887,1,CHN,NL,38,141.0,28.0,45.0,7.0,4.0,3.0,20.0,19.0,,22.0,18.0,,0.0,,,,clarkja01,1998,BBWAA,473.0,355.0,7.0,N,Player,
3524,davisju01,1887,1,BL2,AA,130,485.0,81.0,150.0,23.0,19.0,8.0,109.0,49.0,,28.0,,,5.0,,,,guerrpe01,1998,BBWAA,473.0,355.0,6.0,N,Player,
3525,dealypa01,1887,1,WS8,NL,58,212.0,33.0,55.0,8.0,2.0,1.0,18.0,36.0,,8.0,8.0,,2.0,,,,randowi01,1998,BBWAA,473.0,355.0,5.0,N,Player,
3526,deaslpa01,1887,1,NY1,NL,30,118.0,12.0,37.0,5.0,0.0,0.0,23.0,3.0,,9.0,7.0,,1.0,,,,lansfca01,1998,BBWAA,473.0,355.0,3.0,N,Player,
3527,dennyje01,1887,1,IN3,NL,122,510.0,86.0,165.0,34.0,12.0,11.0,97.0,29.0,,13.0,22.0,,3.0,,,,downibr01,1998,BBWAA,473.0,355.0,2.0,N,Player,
3528,devliji02,1887,1,PHI,NL,2,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,0.0,,,,flanami01,1998,BBWAA,473.0,355.0,2.0,N,Player,
3529,donahji01,1887,1,NY4,AA,60,220.0,33.0,62.0,4.0,1.0,1.0,29.0,6.0,,21.0,,,2.0,,,,dempsri01,1998,BBWAA,473.0,355.0,1.0,N,Player,
3530,donneji01,1887,1,WS8,NL,117,425.0,51.0,85.0,9.0,6.0,1.0,46.0,42.0,,16.0,26.0,,3.0,,,,davisge01,1998,Veterans,,,,Y,Player,
3531,dorgami01,1887,1,NY1,NL,71,283.0,41.0,73.0,10.0,0.0,0.0,34.0,22.0,,15.0,20.0,,3.0,,,,dobyla01,1998,Veterans,,,,Y,Player,
3532,dunlafr01,1887,1,DTN,NL,65,272.0,60.0,72.0,13.0,10.0,5.0,45.0,15.0,,25.0,12.0,,0.0,,,,macphle99,1998,Veterans,,,,Y,Pioneer/Executive,
3533,esterdu01,1887,1,NY4,AA,26,101.0,11.0,17.0,1.0,0.0,0.0,7.0,8.0,,6.0,,,1.0,,,,roganbu99,1998,Veterans,,,,Y,Player,
3534,ewingbu01,1887,1,NY1,NL,77,318.0,83.0,97.0,17.0,13.0,6.0,44.0,26.0,,30.0,33.0,,3.0,,,,ryanno01,1999,BBWAA,497.0,373.0,491.0,Y,Player,
3535,faganbi01,1887,1,NY4,AA,6,21.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,brettge01,1999,BBWAA,497.0,373.0,488.0,Y,Player,
3536,farrasi01,1887,1,PHI,NL,116,443.0,83.0,125.0,20.0,9.0,4.0,72.0,24.0,,42.0,29.0,,10.0,,,,yountro01,1999,BBWAA,497.0,373.0,385.0,Y,Player,
3537,farreja02,1887,1,WS8,NL,87,339.0,40.0,75.0,14.0,9.0,0.0,41.0,31.0,,20.0,12.0,,1.0,,,,fiskca01,1999,BBWAA,497.0,373.0,330.0,N,Player,
3538,fast01,1887,1,IN3,NL,4,11.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,3.0,,0.0,,,,perezto01,1999,BBWAA,497.0,373.0,302.0,N,Player,
3539,fennefr01,1887,1,CN2,AA,134,526.0,133.0,140.0,15.0,16.0,8.0,97.0,74.0,,82.0,,,4.0,,,,cartega01,1999,BBWAA,497.0,373.0,168.0,N,Player,
3540,ferguch01,1887,1,PHI,NL,72,264.0,67.0,89.0,14.0,6.0,3.0,85.0,13.0,,34.0,19.0,,2.0,,,,garvest01,1999,BBWAA,497.0,373.0,150.0,N,Player,
3541,fieldjo01,1887,1,PIT,NL,43,164.0,26.0,44.0,9.0,2.0,0.0,17.0,7.0,,7.0,13.0,,2.0,,,,riceji01,1999,BBWAA,497.0,373.0,146.0,N,Player,
3542,flanaed01,1887,1,PH4,AA,19,80.0,12.0,20.0,5.0,0.0,1.0,10.0,3.0,,3.0,,,1.0,,,,suttebr01,1999,BBWAA,497.0,373.0,121.0,N,Player,
3543,flintsi01,1887,1,CHN,NL,49,187.0,22.0,50.0,8.0,6.0,3.0,21.0,7.0,,4.0,28.0,,0.0,,,,kaatji01,1999,BBWAA,497.0,373.0,100.0,N,Player,
3544,flynned01,1887,1,CL3,AA,7,27.0,0.0,5.0,1.0,0.0,0.0,4.0,3.0,,1.0,,,0.0,,,,murphda05,1999,BBWAA,497.0,373.0,96.0,N,Player,
3545,flynnjo02,1887,1,CHN,NL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,johnto01,1999,BBWAA,497.0,373.0,93.0,N,Player,
3546,fogarji01,1887,1,PHI,NL,126,495.0,113.0,129.0,26.0,12.0,8.0,50.0,102.0,,82.0,44.0,,10.0,,,,parkeda01,1999,BBWAA,497.0,373.0,80.0,N,Player,
3547,foutzda01,1887,1,SL4,AA,102,423.0,79.0,151.0,26.0,13.0,4.0,108.0,22.0,,23.0,,,2.0,,,,minosmi01,1999,BBWAA,497.0,373.0,73.0,N,Player,
3548,fulmech02,1887,1,BL2,AA,56,201.0,52.0,54.0,11.0,4.0,0.0,32.0,35.0,,36.0,,,1.0,,,,blylebe01,1999,BBWAA,497.0,373.0,70.0,N,Player,
3549,galvipu01,1887,1,PIT,NL,49,193.0,10.0,41.0,7.0,3.0,2.0,22.0,5.0,,2.0,47.0,,0.0,,,,conceda01,1999,BBWAA,497.0,373.0,59.0,N,Player,
3550,ganzech01,1887,1,DTN,NL,57,227.0,40.0,59.0,6.0,5.0,0.0,20.0,3.0,,8.0,2.0,,1.0,,,,tiantlu01,1999,BBWAA,497.0,373.0,53.0,N,Player,
3551,gardnbi01,1887,1,BL2,AA,4,11.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,,1.0,,,0.0,,,,hernake01,1999,BBWAA,497.0,373.0,34.0,N,Player,
3552,gardngi01,1887,1,IN3,NL,18,63.0,8.0,11.0,1.0,0.0,1.0,8.0,7.0,,12.0,11.0,,0.0,,,,guidrro01,1999,BBWAA,497.0,373.0,31.0,N,Player,
3553,geissem01,1887,1,CHN,NL,3,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,,0.0,,,,boonebo01,1999,BBWAA,497.0,373.0,27.0,N,Player,
3554,georgbi01,1887,1,NY1,NL,13,53.0,6.0,9.0,0.0,0.0,0.0,5.0,2.0,,1.0,6.0,,0.0,,,,lolicmi01,1999,BBWAA,497.0,373.0,26.0,N,Player,
3555,gerhajo01,1887,1,NY1,NL,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,evansdw01,1999,BBWAA,497.0,373.0,18.0,N,Player,
3556,gerhajo01,1887,2,NY4,AA,85,307.0,40.0,68.0,13.0,2.0,0.0,27.0,15.0,,24.0,,,1.0,,,,bellge02,1999,BBWAA,497.0,373.0,6.0,N,Player,
3557,getzich01,1887,1,DTN,NL,43,156.0,19.0,29.0,4.0,5.0,1.0,14.0,2.0,,10.0,32.0,,1.0,,,,candejo01,1999,BBWAA,497.0,373.0,1.0,N,Player,
3558,gilksbo01,1887,1,CL3,AA,22,83.0,12.0,26.0,2.0,0.0,0.0,13.0,5.0,,3.0,,,2.0,,,,boddimi01,1999,BBWAA,497.0,373.0,0.0,N,Player,
3559,gillepe01,1887,1,NY1,NL,76,295.0,40.0,78.0,9.0,3.0,3.0,37.0,37.0,,12.0,21.0,,5.0,,,,leibrch01,1999,BBWAA,497.0,373.0,0.0,N,Player,
3560,gilliba01,1887,1,WS8,NL,28,90.0,7.0,18.0,2.0,0.0,1.0,6.0,2.0,,5.0,18.0,,0.0,,,,tananfr01,1999,BBWAA,497.0,373.0,0.0,N,Player,
3561,gilmofr01,1887,1,WS8,NL,28,93.0,4.0,6.0,0.0,0.0,0.0,1.0,2.0,,7.0,46.0,,1.0,,,,wittmi01,1999,BBWAA,497.0,373.0,0.0,N,Player,
3562,glassja01,1887,1,IN3,NL,122,483.0,91.0,142.0,18.0,7.0,0.0,40.0,62.0,,41.0,8.0,,10.0,,,,cepedor01,1999,Veterans,,,,Y,Player,
3563,gleasbi01,1887,1,SL4,AA,135,598.0,135.0,172.0,19.0,1.0,0.0,76.0,23.0,,41.0,,,8.0,,,,chylane99,1999,Veterans,,,,Y,Umpire,
3564,goodfmi01,1887,1,SL4,AA,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,seleefr99,1999,Veterans,,,,Y,Manager,
3565,gorege01,1887,1,NY1,NL,111,459.0,95.0,133.0,16.0,5.0,1.0,49.0,39.0,,42.0,18.0,,7.0,,,,willijo99,1999,Veterans,,,,Y,Player,
3566,greenbi01,1887,1,BL2,AA,118,495.0,114.0,130.0,16.0,6.0,0.0,65.0,71.0,,54.0,,,1.0,,,,fiskca01,2000,BBWAA,499.0,375.0,397.0,Y,Player,
3567,greered01,1887,1,PH4,AA,3,11.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,,0.0,,,0.0,,,,perezto01,2000,BBWAA,499.0,375.0,385.0,Y,Player,
3568,greered01,1887,2,BR3,AA,91,327.0,49.0,83.0,13.0,2.0,2.0,48.0,33.0,,25.0,,,6.0,,,,riceji01,2000,BBWAA,499.0,375.0,257.0,N,Player,
3569,griffmi01,1887,1,BL2,AA,136,532.0,142.0,160.0,32.0,13.0,3.0,94.0,94.0,,55.0,,,8.0,,,,cartega01,2000,BBWAA,499.0,375.0,248.0,N,Player,
3570,grubehe01,1887,1,DTN,NL,7,24.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,,6.0,6.0,,0.0,,,,suttebr01,2000,BBWAA,499.0,375.0,192.0,N,Player,
3571,gunnito01,1887,1,PHI,NL,28,104.0,22.0,27.0,6.0,1.0,1.0,16.0,18.0,,5.0,6.0,,2.0,,,,gossari01,2000,BBWAA,499.0,375.0,166.0,N,Player,
3572,hackeme01,1887,1,IN3,NL,42,147.0,12.0,35.0,6.0,3.0,2.0,10.0,4.0,,7.0,24.0,,2.0,,,,garvest01,2000,BBWAA,499.0,375.0,160.0,N,Player,
3573,hallch01,1887,1,NY4,AA,3,12.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,2.0,,,0.0,,,,johnto01,2000,BBWAA,499.0,375.0,135.0,N,Player,
3574,hankifr01,1887,1,NY4,AA,127,512.0,79.0,137.0,29.0,11.0,1.0,71.0,19.0,,38.0,,,0.0,,,,kaatji01,2000,BBWAA,499.0,375.0,125.0,N,Player,
3575,hanlone01,1887,1,DTN,NL,118,471.0,79.0,129.0,13.0,7.0,4.0,69.0,69.0,,30.0,24.0,,2.0,,,,murphda05,2000,BBWAA,499.0,375.0,116.0,N,Player,
3576,harkijo01,1887,1,BR3,AA,27,98.0,10.0,23.0,5.0,0.0,0.0,16.0,4.0,,7.0,,,1.0,,,,morrija02,2000,BBWAA,499.0,375.0,111.0,N,Player,
3577,hartbi01,1887,1,PH4,AA,3,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,parkeda01,2000,BBWAA,499.0,375.0,104.0,N,Player,
3578,hatfigi01,1887,1,NY1,NL,2,7.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,,0.0,1.0,,0.0,,,,blylebe01,2000,BBWAA,499.0,375.0,87.0,N,Player,
3579,hayesja01,1887,1,BL2,AA,8,28.0,2.0,4.0,3.0,0.0,0.0,3.0,0.0,,0.0,,,0.0,,,,tiantlu01,2000,BBWAA,499.0,375.0,86.0,N,Player,
3580,healyjo01,1887,1,IN3,NL,41,138.0,14.0,24.0,4.0,2.0,3.0,14.0,7.0,,4.0,42.0,,2.0,,,,conceda01,2000,BBWAA,499.0,375.0,67.0,N,Player,
3581,heckegu01,1887,1,LS2,AA,91,370.0,89.0,118.0,21.0,6.0,4.0,50.0,48.0,,31.0,,,6.0,,,,hernake01,2000,BBWAA,499.0,375.0,52.0,N,Player,
3582,hempdu01,1887,1,LS2,AA,1,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,,,0.0,,,,guidrro01,2000,BBWAA,499.0,375.0,44.0,N,Player,
3583,hendeha01,1887,1,BR3,AA,13,41.0,10.0,5.0,0.0,0.0,0.0,3.0,1.0,,6.0,,,1.0,,,,reardje01,2000,BBWAA,499.0,375.0,24.0,N,Player,
3584,herred01,1887,1,CL3,AA,11,44.0,6.0,12.0,2.0,0.0,0.0,6.0,2.0,,6.0,,,0.0,,,,boonebo01,2000,BBWAA,499.0,375.0,21.0,N,Player,
3585,hinespa01,1887,1,WS8,NL,123,478.0,83.0,147.0,32.0,5.0,10.0,72.0,46.0,,48.0,24.0,,8.0,,,,wilsowi02,2000,BBWAA,499.0,375.0,10.0,N,Player,
3586,hoganed02,1887,1,NY4,AA,32,120.0,22.0,24.0,6.0,1.0,0.0,5.0,12.0,,30.0,,,3.0,,,,sutclri01,2000,BBWAA,499.0,375.0,9.0,N,Player,
3587,holbebi01,1887,1,NY4,AA,69,255.0,20.0,58.0,4.0,3.0,0.0,32.0,12.0,,7.0,,,0.0,,,,hrbekke01,2000,BBWAA,499.0,375.0,5.0,N,Player,
3588,hornujo01,1887,1,BSN,NL,98,437.0,85.0,118.0,10.0,6.0,5.0,49.0,41.0,,17.0,28.0,,3.0,,,,houghch01,2000,BBWAA,499.0,375.0,4.0,N,Player,
3589,hotalpe01,1887,1,CL3,AA,126,505.0,108.0,151.0,28.0,13.0,3.0,94.0,43.0,,53.0,,,7.0,,,,hendeda01,2000,BBWAA,499.0,375.0,2.0,N,Player,
3590,houcksa01,1887,1,NY4,AA,10,33.0,3.0,5.0,1.0,0.0,0.0,0.0,2.0,,3.0,,,1.0,,,,saxst01,2000,BBWAA,499.0,375.0,2.0,N,Player,
3591,hudsona01,1887,1,SL4,AA,13,48.0,7.0,12.0,2.0,1.0,0.0,3.0,0.0,,4.0,,,0.0,,,,gullibi01,2000,BBWAA,499.0,375.0,1.0,N,Player,
3592,irwinar01,1887,1,PHI,NL,100,374.0,65.0,95.0,14.0,8.0,2.0,56.0,19.0,,48.0,26.0,,3.0,,,,hurstbr01,2000,BBWAA,499.0,375.0,1.0,N,Player,
3593,irwinjo01,1887,1,WS8,NL,8,31.0,6.0,11.0,2.0,0.0,2.0,3.0,6.0,,3.0,6.0,,1.0,,,,smithlo01,2000,BBWAA,499.0,375.0,1.0,N,Player,
3594,jackshe01,1887,1,IN3,NL,10,38.0,1.0,10.0,1.0,0.0,0.0,3.0,2.0,,0.0,12.0,,0.0,,,,welchbo01,2000,BBWAA,499.0,375.0,1.0,N,Player,
3595,johnsbi01,1887,1,IN3,NL,11,42.0,3.0,8.0,0.0,0.0,0.0,3.0,5.0,,0.0,6.0,,1.0,,,,brookhu01,2000,BBWAA,499.0,375.0,0.0,N,Player,
3596,johnsdi01,1887,1,BSN,NL,127,507.0,87.0,131.0,13.0,20.0,5.0,77.0,52.0,,16.0,35.0,,0.0,,,,andersp01,2000,Veterans,,,,Y,Manager,
3597,jonesch01,1887,1,CN2,AA,41,153.0,28.0,48.0,7.0,4.0,2.0,40.0,7.0,,19.0,,,3.0,,,,mcphebi01,2000,Veterans,,,,Y,Player,
3598,jonesch01,1887,2,NY4,AA,62,247.0,30.0,63.0,11.0,3.0,3.0,29.0,8.0,,12.0,,,6.0,,,,steartu99,2000,Veterans,,,,Y,Player,
3599,kappehe01,1887,1,CN2,AA,23,78.0,11.0,22.0,3.0,2.0,0.0,15.0,3.0,,2.0,,,1.0,,,,winfida01,2001,BBWAA,515.0,387.0,435.0,Y,Player,
3600,keatibo01,1887,1,BL2,AA,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,puckeki01,2001,BBWAA,515.0,387.0,423.0,Y,Player,
3601,keefege01,1887,1,WS8,NL,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,cartega01,2001,BBWAA,515.0,387.0,334.0,N,Player,
3602,keefeti01,1887,1,NY1,NL,56,191.0,27.0,42.0,7.0,6.0,2.0,23.0,2.0,,20.0,41.0,,0.0,,,,riceji01,2001,BBWAA,515.0,387.0,298.0,N,Player,
3603,keenaji01,1887,1,CN2,AA,47,174.0,19.0,44.0,4.0,1.0,0.0,17.0,7.0,,11.0,,,1.0,,,,suttebr01,2001,BBWAA,515.0,387.0,245.0,N,Player,
3604,kellyki01,1887,1,BSN,NL,116,484.0,120.0,156.0,34.0,11.0,8.0,63.0,84.0,,55.0,40.0,,1.0,,,,gossari01,2001,BBWAA,515.0,387.0,228.0,N,Player,
3605,kerinjo01,1887,1,LS2,AA,112,476.0,101.0,140.0,18.0,19.0,5.0,57.0,49.0,,38.0,,,2.0,,,,garvest01,2001,BBWAA,515.0,387.0,176.0,N,Player,
3606,kilroma01,1887,1,BL2,AA,72,239.0,46.0,59.0,5.0,6.0,0.0,25.0,12.0,,31.0,,,1.0,,,,johnto01,2001,BBWAA,515.0,387.0,146.0,N,Player,
3607,kingsi01,1887,1,SL4,AA,62,222.0,28.0,46.0,6.0,1.0,0.0,19.0,10.0,,24.0,,,0.0,,,,mattido01,2001,BBWAA,515.0,387.0,145.0,N,Player,
3608,kinslto01,1887,1,NY4,AA,2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,kaatji01,2001,BBWAA,515.0,387.0,135.0,N,Player,
3609,kirbyjo01,1887,1,IN3,NL,8,29.0,3.0,4.0,0.0,1.0,0.0,2.0,0.0,,0.0,7.0,,0.0,,,,blylebe01,2001,BBWAA,515.0,387.0,121.0,N,Player,
3610,kirbyjo01,1887,2,CL3,AA,5,18.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,,morrija02,2001,BBWAA,515.0,387.0,101.0,N,Player,
3611,knoufed01,1887,1,BL2,AA,9,31.0,4.0,9.0,0.0,0.0,0.0,3.0,1.0,,1.0,,,0.0,,,,murphda05,2001,BBWAA,515.0,387.0,93.0,N,Player,
3612,knoufed01,1887,2,SL4,AA,15,56.0,4.0,10.0,1.0,2.0,0.0,6.0,1.0,,1.0,,,1.0,,,,parkeda01,2001,BBWAA,515.0,387.0,84.0,N,Player,
3613,knowlji01,1887,1,NY4,AA,16,60.0,12.0,15.0,1.0,1.0,0.0,6.0,6.0,,1.0,,,0.0,,,,conceda01,2001,BBWAA,515.0,387.0,74.0,N,Player,
3614,kriegbi01,1887,1,WS8,NL,25,95.0,9.0,24.0,4.0,1.0,2.0,17.0,2.0,,7.0,5.0,,1.0,,,,tiantlu01,2001,BBWAA,515.0,387.0,63.0,N,Player,
